equation1,equation2
-1.689433636604445,78.19149939002871
1.9222872594221423,66.592301827943
-8.785375106235238,81.05679541932263
-5.221788303514723,80.25526942863584
1.18912772135693,63.31029646329817
2.978281067076277,80.33449085377808
2.8164443875804226,79.35390063666196
-3.2270447355805074,70.25484101348825
6.1781344470670225,78.33809190857617
-2.199454123161931,74.12419869876585
-1.7709404464673961,67.7826223473474
3.631897625284064,69.716986033569
5.708588456274542,71.30066364847805
2.0125017926889446,72.67009017792094
-0.4182846979550859,65.83264556295563
-2.5528459584181533,79.4940237879255
1.4893950085728171,68.125067355943
0.6535274232404829,91.49270442222831
-1.0210770769662028,76.93364182241397
0.46825010137175055,70.84287495931389
2.0903464962944964,77.33304800420797
0.7616270873665009,71.30776286950805
3.2911586404993134,81.55589691907964
-5.996747362922468,76.02621247163978
-1.660101664650823,89.36636651294894
2.2005622709626285,68.98291811008241
0.9968464371030381,76.64796603331288
0.821828314406567,64.58935681445874
6.396923017565468,73.48321470947147
-0.6515372534145994,78.83661275364918
0.19467583308813244,80.02325486472799
2.37736335008992,80.84439733816664
-0.04092162786348798,75.25708285042884
-1.7023136261271576,68.53680630770253
-3.3280276616250153,71.20141910260388
-3.450986541631047,74.30607868598503
6.505405378614892,83.00864473975001
-2.4670206605287657,68.99607868291663
-1.2935831987431665,60.62256436948568
0.339220547982293,71.53478416044884
5.809466626465556,72.93289675557851
0.05148468612499295,81.22430554282556
0.956815287135757,65.5229335174447
2.0704499743631857,75.93607950606429
-0.5230821720875275,64.26496615784691
4.242665392446804,76.39000451481738
-0.8242903226138761,65.61176957792458
-3.9156924849819443,73.99467739654551
-0.09939950142389707,66.00388718231927
-0.08931204420614919,70.35484290354883
-1.9071537555714846,78.35135906871751
2.931825417978472,80.38636230285596
-0.82402847757449,72.31317799313224
1.429259383657759,70.64968056304095
4.459932655418705,86.56597934564893
-0.3868959851596346,74.10713910003456
-0.2205068971801172,69.75212783321024
1.061381146476895,74.88160402734016
-0.08945712468435858,74.55728432349598
-2.485101815707928,71.0823754167928
6.051846874037887,72.82568892672636
-2.7798305562103724,73.2875056335383
1.6529736312904102,77.69503575350438
3.3461078815311933,68.26103288220195
4.755534503270058,76.03319950612155
1.7722638675819022,75.6802291758899
3.380069511896918,75.28284052276608
0.2751179237489615,73.16248918646896
-5.35307181845176,70.77290520845965
-1.2839747560546575,69.02989012091648
3.5250238201875224,71.80932432612457
4.09623167293378,77.32573398126604
2.773468871972937,72.9291813429202
4.318647201917901,73.71453411564126
0.5372860350481882,75.67333191479912
1.2767361970958104,68.71251804092388
-6.4860068951729595,72.42771379695502
4.711220767759214,82.08896612503355
-1.8726266667505227,64.02510278924825
4.100825221306704,69.79972710613646
1.1030536683546603,74.95249864189749
-0.24189331234052405,75.41585175131787
-0.7183357668860963,77.72255607721328
4.133372548224081,69.51834595379056
-2.2082872021039615,80.0725727661868
1.704124660900822,77.92059396037754
1.3347919883751564,71.10085371920675
1.45668308157245,69.86760029934614
2.6031276968760224,70.79211651638471
1.4741836126211876,71.46233617318232
-2.785417353630683,73.30759516948167
-2.9756353091545322,79.20184220042059
-2.647089041580892,86.9589935247683
2.1891401880742425,76.34533889205615
-0.9972280495879695,76.50637640194398
-2.942802727147997,70.30457882760916
3.5240772257595365,65.45861043489114
-1.1349362069843982,72.75347408261987
1.9358740099441625,83.8506624110741
-1.3187334886727182,69.34080790112823
